384.20,1123.00,1574.60,1512.29,1181.55,923.39,688.06,541.99,24256.84,254568.33,171842.91,3694.75,580.75,300.25,181.48,145.89,105.26,86.24,74.44,54.77,66.64,68.81,78.53,88.60,74.80,67.76,61.73,77.39,71.74,38.09,49.13,47.41,48.40,35.95,21.51,26.53,27.47,35.58,49.76,62.31,52.19,40.38
384.30,1123.77,1578.59,1516.38,1185.78,927.39,691.49,542.57,22654.89,253735.41,174669.15,3898.84,586.79,302.08,182.05,146.50,105.76,86.38,74.49,54.80,66.79,69.03,78.57,88.34,74.45,67.54,61.96,76.82,71.32,37.94,48.84,47.09,47.98,35.77,21.66,26.69,27.36,36.33,49.42,62.85,52.77,40.30
384.40,1124.52,1582.36,1520.25,1189.79,931.18,694.76,543.14,21153.09,252912.83,177318.58,4098.74,592.53,303.82,182.58,147.08,106.23,86.52,74.53,54.83,66.94,69.24,78.60,88.08,74.11,67.33,62.18,76.28,70.92,37.80,48.56,46.78,47.58,35.61,21.81,26.85,27.24,37.04,49.10,63.35,53.32,40.22
384.50,1125.26,1586.19,1524.20,1193.95,935.21,698.28,543.83,19644.83,251978.54,180124.47,4327.18,598.67,305.70,183.19,147.65,106.70,86.68,74.56,54.87,67.10,69.42,78.65,87.81,73.77,67.12,62.42,75.71,70.50,37.65,48.31,46.47,47.17,35.47,21.96,27.03,27.09,37.76,48.77,63.84,53.88,40.12
384.60,1125.94,1589.84,1528.01,1198.00,939.24,701.81,544.61,18219.98,250993.11,182911.71,4572.21,604.86,307.59,183.83,148.18,107.15,86.85,74.56,54.92,67.26,69.56,78.69,87.54,73.44,66.91,62.65,75.16,70.08,37.49,48.09,46.19,46.76,35.35,22.11,27.22,26.92,38.43,48.46,64.28,54.40,39.99
384.70,1126.54,1593.15,1531.50,1201.77,943.07,705.20,545.43,16941.09,250004.22,185551.00,4824.08,610.80,309.41,184.46,148.66,107.56,87.01,74.55,54.98,67.41,69.65,78.74,87.29,73.13,66.71,62.88,74.64,69.68,37.34,47.92,45.95,46.39,35.26,22.25,27.41,26.74,39.03,48.18,64.65,54.88,39.85
384.80,1127.06,1596.20,1534.74,1205.32,946.76,708.50,546.30,15777.44,249001.21,188087.61,5086.74,616.60,311.19,185.10,149.09,107.94,87.18,74.53,55.04,67.56,69.72,78.79,87.06,72.85,66.52,63.09,74.16,69.30,37.19,47.78,45.74,46.05,35.21,22.39,27.60,26.55,39.57,47.92,64.97,55.32,39.70
384.90,1127.55,1599.23,1538.01,1208.95,950.64,711.98,547.30,14635.25,247889.14,190743.38,5388.21,622.79,313.09,185.80,149.50,108.32,87.36,74.48,55.13,67.72,69.75,78.85,86.82,72.56,66.33,63.31,73.66,68.90,37.03,47.67,45.53,45.70,35.17,22.54,27.80,26.33,40.10,47.67,65.25,55.75,39.52
385.00,1127.93,1601.77,1540.80,1212.11,954.16,715.15,548.31,13697.71,246812.17,193135.10,5695.55,628.51,314.85,186.47,149.84,108.63,87.53,74.43,55.22,67.87,69.74,78.91,86.61,72.31,66.16,63.51,73.23,68.54,36.89,47.61,45.37,45.41,35.17,22.68,28.00,26.13,40.52,47.45,65.45,56.12,39.35
385.10,1128.25,1604.24,1543.58,1215.30,957.82,718.46,549.46,12795.37,245634.13,195618.31,6045.79,634.57,316.71,187.18,150.17,108.94,87.71,74.36,55.33,68.02,69.70,78.98,86.40,72.07,65.99,63.71,72.80,68.18,36.73,47.59,45.23,45.13,35.18,22.83,28.21,25.90,40.92,47.23,65.62,56.47,39.15
